id,sender_id,receiver_id,amount,start_time
24295,4592,2161,9999877,24400749
24296,2917,5948,9998382,24400812
24297,4616,356,9999427,24400825
24298,1909,5184,9999264,24401213
24299,3831,4501,9999399,24403062
24300,276,478,10000271,24404203
24301,4605,4259,9999511,24405866
24302,3907,1183,10000204,24406124
24303,648,3123,9999842,24406997
24304,1693,313,9999886,24407127
24305,318,625,9998754,24408509
24306,4367,2437,9998758,24411082
24307,1393,5315,9999396,24411312
24308,333,2268,10002248,24411327
24309,4957,4287,10000044,24411610
24310,322,5720,10000288,24412316
24311,5080,1649,9999324,24412696
24312,2107,1933,10001493,24414692
24313,5677,2787,9999852,24417756
24314,5191,787,10000468,24419347
24315,4620,952,9998837,24422141
24316,5224,143,10001332,24427629
24317,3472,3302,10000403,24429773
24318,5202,22,10000492,24430487
24319,4993,248,10000312,24430845
24320,5700,4730,10001618,24432129
24321,1887,828,9998129,24432183
24322,5408,3431,9998510,24432218
24323,3640,3547,10000385,24433729
24324,3199,5896,9999170,24435289
24325,3841,4586,9999870,24440714
24326,822,1086,9998185,24440776
24327,1806,4913,9998609,24442219
24328,381,4682,9999776,24443748
24329,3102,3389,9999636,24444585
24330,2989,2651,10000665,24445396
24331,3562,1178,9999477,24445618
24332,6002,5159,9999488,24446186
24333,34,5127,10000640,24446498
24334,1266,1889,10000038,24452824
24335,4959,1918,10000046,24453025
24336,3962,4228,10000085,24457551
24337,1306,3660,10000641,24458308
24338,547,1818,9999790,24458309
24339,2312,4355,10000195,24458396
24340,1883,2716,9998993,24458548
24341,5743,4369,9997847,24459397
24342,2757,2666,10000123,24460510
24343,5638,1562,9999763,24463469
24344,1270,5420,9999360,24465878
24345,2629,2230,9999490,24467356
24346,4132,5427,10000045,24467532
24347,3300,4534,9999871,24467988
24348,4412,255,10001768,24469438
24349,4708,1415,10000018,24472826
24350,5084,2899,10000179,24473338
24351,5677,3222,10000629,24474812
24352,2328,2988,9999908,24476533
24353,2226,2437,9999496,24478277
24354,4058,3504,10000354,24479846
24355,3161,2403,9998735,24479855
24356,3280,3662,9998301,24480152
24357,2000,238,10001129,24481357
24358,2416,3897,10000390,24482935
24359,5743,1270,9999181,24483115
24360,893,3284,9999872,24484295
24361,5492,5485,10000669,24484938
24362,5242,2997,10000045,24487316
24363,4928,5706,10001927,24487997
24364,4802,3020,9998687,24489094
24365,3124,4137,9999891,24491211
24366,5912,5945,9999753,24492410
24367,2934,4976,10000458,24492949
24368,3594,5106,10000517,24493279
24369,4775,5282,10000161,24493493
24370,4567,4865,9999887,24496536
24371,4133,2852,9999873,24496947
24372,4009,807,10001724,24498187
24373,990,1119,9998947,24499916
24374,4437,4461,9999315,24507730
24375,2871,4602,9999765,24508050
24376,2107,449,10000849,24512119
24377,4004,4164,9999246,24514153
24378,888,2790,9999793,24514825
24379,2359,1339,9999185,24514896
24380,5959,5480,9998981,24514978
24381,120,3334,9999201,24515165
24382,5802,4529,10000659,24515200
24383,5768,5251,9998616,24515833
24384,3599,4395,9999587,24516056
24385,3028,3472,10001641,24516691
24386,3515,679,9999550,24518647
24387,4613,169,9998201,24519934
24388,2161,2853,9998525,24522118
24389,1639,3695,10000639,24522850
24390,153,5248,9999898,24523931
24391,1648,4698,9999713,24526890
24392,762,3844,9999662,24527403
24393,3013,2531,9999458,24527689
24394,655,918,10000483,24529470
24395,5493,4321,10001986,24529840
24396,1506,83,10000464,24532970
24397,4894,5991,10000187,24534355
24398,3951,5793,9999887,24534891
24399,2877,1891,10000410,24537322
24400,4725,421,10000757,24539387
24401,1518,2418,9999902,24541293
24402,5298,4247,10000194,24542361
24403,3442,1984,9999649,24543514
24404,3221,3825,9997931,24543659
24405,4722,4023,9999666,24543835
24406,3326,832,9999631,24544589
24407,3170,1628,9997024,24545231
24408,515,5816,9999198,24547079
24409,1614,50,9998950,24547104
24410,2790,3308,10000116,24549701
24411,2051,3569,10001626,24550641
24412,531,1767,9998235,24552106
24413,4294,1260,9998131,24553187
24414,1172,3075,9998733,24554724
24415,5796,5559,10001236,24555758
24416,4347,4196,10001380,24556857
24417,5113,2534,10000468,24558032
24418,1887,2998,10000239,24558466
24419,4895,5421,9998834,24560908
24420,5329,2270,10001968,24561676
24421,3736,2953,10000323,24564371
24422,3932,2312,10001982,24565897
24423,3603,1308,9999886,24569791
24424,887,1209,10001056,24571734
24425,4649,2791,9999604,24573050
24426,5863,4530,9999879,24574845
24427,790,5363,10000263,24575440
24428,1511,1432,10000228,24577896
24429,5966,3390,9998986,24578082
24430,4950,5099,9998045,24579159
24431,4416,4055,9998628,24579561
24432,5679,5079,9999761,24579604
24433,4392,844,10001212,24581095
24434,4337,2023,9998570,24582773
24435,1102,2392,9998378,24582828
24436,4357,319,9999403,24583714
24437,2625,3715,10000742,24584058
24438,5496,2465,9999302,24584467
24439,4600,5922,10000789,24584971
24440,3624,3746,9999846,24587929
24441,3819,2287,9998370,24588178
24442,2915,3575,10000479,24588320
24443,3416,3166,10000698,24589517
24444,831,2029,9999867,24591549
24445,5895,5540,9998504,24594122
24446,2173,772,10000663,24594602
24447,571,2207,10001397,24594912
24448,5520,275,10000158,24597141
24449,2314,552,10000904,24597141
24450,524,3236,10001288,24597230
24451,231,2660,10000998,24599539
24452,5114,5311,9999461,24600489
24453,1549,1168,10000076,24600527
24454,1406,3646,10000267,24600592
24455,3803,218,9999786,24600731
24456,197,4819,10000811,24605113
24457,3505,2184,9999205,24611475
24458,4040,1223,9998769,24611702
24459,5033,704,10000764,24612842
24460,4620,2686,9998779,24613430
24461,4117,3851,10001446,24614248
24462,2897,1111,9999263,24614356
24463,2404,4333,9999594,24614936
24464,3613,5792,10000684,24615027
24465,2086,5553,9998735,24616466
24466,5436,6004,10000281,24617496
24467,707,1441,9999781,24617497
24468,1663,4372,9999687,24618171
24469,2483,3122,9999660,24619409
24470,3956,4904,9999093,24619679
24471,1445,3969,9999274,24619915
24472,3777,4144,9998667,24620942
24473,2149,4260,9997676,24621426
24474,4600,4251,9999320,24621878
24475,4680,1117,9998206,24622321
24476,2646,1186,9999508,24623307
24477,2282,31,9999233,24624070
24478,300,3068,9999594,24625300
24479,4570,1024,10000015,24626623
24480,1705,2412,9999673,24628850
24481,4280,821,9999216,24630383
24482,5042,5095,10001042,24631477
24483,217,5129,9999870,24633018
24484,2730,4171,9999256,24633974
24485,1611,1390,9999157,24634883
24486,196,392,10000271,24635432
24487,3735,5907,9999082,24636520
24488,5695,2980,9998484,24637119
24489,3528,2218,10000112,24638098
24490,4608,1562,9999983,24638648
24491,233,1815,10000299,24638759
24492,967,2203,9999672,24640458
24493,4592,5029,9999222,24640534
24494,5795,3944,10001890,24640923
24495,1120,2772,10000662,24642181
24496,4754,418,9999894,24642594
24497,5478,2174,9999166,24644930
24498,3702,5744,10001619,24645384
24499,4087,170,10002351,24646032
24500,80,5893,9999686,24648114
24501,894,1306,10000673,24649767
24502,4495,69,10002238,24650998
24503,5919,1099,10001927,24651007
24504,1407,441,9999400,24651402
24505,5651,3216,10000480,24652169
24506,3578,2686,10000264,24652189
24507,1546,2001,9999495,24655270
24508,1992,2667,9999652,24655305
24509,4756,5518,9999727,24655422
24510,3284,4206,10000167,24656711
24511,1645,865,9999819,24656741
24512,2753,730,10000974,24657855
24513,1230,2049,10001666,24658322
24514,3684,1660,9999978,24659790
24515,1198,1896,9998952,24661319
24516,3920,3369,10001048,24662106
24517,4783,2620,9996871,24664159
24518,1279,1950,9998872,24664360
24519,4264,4532,10000790,24666139
24520,3943,2732,9998970,24668566
24521,1630,1873,10000732,24669141
24522,5809,3198,10000084,24669769
24523,2315,2837,9999354,24673264
24524,1071,3009,9998256,24673456
24525,1740,1971,10000397,24673577
24526,3950,469,9999971,24674335
24527,164,2687,9999374,24675548
24528,1454,4947,10000846,24675820
24529,742,4467,10000877,24678997
24530,3741,5920,9998900,24679725
24531,412,5733,9998575,24681046
24532,461,2605,10000997,24681277
24533,4176,2372,9999713,24682300
24534,924,1139,10000641,24682326
24535,4320,5324,10000161,24683555
24536,4627,3865,9997964,24684132
24537,3000,2419,10001316,24684624
24538,2157,901,9998497,24685560
24539,2013,826,10001402,24687726
24540,3534,1810,9999335,24688917
24541,4432,1619,10000079,24689603
24542,4665,2702,10000579,24690527
24543,279,5486,9997873,24690821
24544,2520,3256,10000058,24691429
24545,5708,2185,10001236,24691726
24546,4843,628,10000577,24692213
24547,5969,3607,9999846,24693323
24548,4020,4664,10002922,24694406
24549,1527,1723,10001888,24694909
24550,1856,3814,9999898,24695372
24551,1049,3334,9999430,24695768
24552,399,1792,10000092,24695799
24553,1551,4406,9999672,24696759
24554,1240,3005,10001352,24697936
24555,5846,166,9999203,24697967
24556,3316,1253,10001666,24700163
24557,2935,2757,9998334,24700558
24558,1518,4772,9999480,24701481
24559,5261,2863,10000588,24701720
24560,5881,5005,9999562,24703374
24561,2146,2409,9999091,24703992
24562,4557,282,10000523,24704184
24563,3548,4994,9999167,24704545
24564,3545,1502,9999192,24704871
24565,1005,951,10000393,24705062
24566,4033,4244,10000321,24705275
24567,2605,3996,9998758,24706001
24568,509,4956,9999600,24706498
24569,3945,5063,9999406,24707160
24570,3440,3652,9999907,24708060
24571,5991,4646,9999811,24709614
24572,942,606,10000576,24715059
24573,2813,5607,9998758,24716309
24574,5370,4340,9999457,24718048
24575,3355,1749,10000441,24718086
24576,793,5033,9998510,24718535
24577,82,5302,10000216,24719489
24578,3123,1984,9998544,24719686
24579,658,1206,9999705,24720273
24580,1912,284,10000944,24720609
24581,5401,5876,9998753,24722001
24582,4366,455,10000013,24722232
24583,3523,2368,10001052,24723280
24584,5051,3578,10000768,24724395
24585,5557,5519,9999838,24724423
24586,4763,3719,10000792,24724588
24587,5739,4367,10000147,24726566
24588,4424,5616,10000301,24727301
24589,1630,3873,9999328,24727345
24590,5887,2980,10000997,24728087
24591,5525,2252,10000238,24729291
24592,4330,5874,9999889,24729620
24593,4183,1774,9998625,24729828
24594,3882,5934,9999040,24733027
24595,4328,5027,10000524,24734088
24596,5722,5782,10000112,24734584
24597,5192,3460,10000152,24735322
24598,405,3732,9999795,24736089
24599,2683,1862,9999215,24737867
24600,668,1588,10001040,24738709
24601,714,6002,9999936,24739821
24602,3580,3883,9998365,24742245
24603,4203,1169,10000076,24743221
24604,2473,5458,9999928,24744198
24605,4993,2652,9999744,24744532
24606,830,4440,10001689,24745807
24607,1548,5100,9999473,24748638
24608,947,3726,10000443,24750466
24609,3100,302,9998165,24750650
24610,4046,2679,10000479,24751088
24611,5457,423,9999887,24751405
24612,2264,4351,10000316,24752729
24613,1844,5232,9998548,24753421
24614,1895,270,9999463,24753768
24615,4125,2774,10000445,24753955
24616,563,1742,9998179,24757558
24617,4929,1754,10000248,24757931
24618,4301,4190,9999034,24759058
24619,5352,1416,9999318,24759566
24620,4395,4949,9998100,24759949
24621,1544,3660,10000956,24760273
24622,105,4160,10000593,24761387
24623,5961,5932,9999358,24762121
24624,1540,4176,10000853,24766214
24625,2953,4255,9999002,24766292
24626,1149,252,9999527,24772244
24627,1251,3267,9999034,24772280
24628,4031,3505,9999338,24774931
24629,4532,4650,9998017,24775570
24630,471,211,10001261,24775583
24631,2626,5786,9998846,24775789
24632,174,3896,9999487,24776591
24633,2739,1493,10000558,24778057
24634,583,1356,10000477,24778832
24635,5714,123,9999107,24780086
24636,4800,1048,9999893,24780098
24637,3410,934,10002264,24781136
24638,2912,1679,9999725,24781210
24639,3286,771,9998948,24782515
24640,1903,3930,10000400,24783009
24641,4973,1320,9998285,24786699
24642,5674,3781,10000937,24787253
24643,5192,3783,9998828,24787376
24644,898,1398,10001362,24789578
24645,1708,3363,9999346,24790813
24646,2124,3821,10001284,24791673
24647,2714,3070,9999712,24792744
24648,4443,5286,10000323,24793043
24649,4773,3129,10001475,24797010
24650,3329,4484,10001377,24797199
24651,1044,2648,10000806,24797279
24652,1171,3263,9998896,24797389
24653,4132,5334,9999471,24797635
24654,5987,153,9999450,24798141
24655,2979,1116,9999873,24798965
24656,96,4147,9999697,24799510
24657,4145,5254,10000188,24799809
24658,4995,5105,10001143,24799917
24659,1397,49,10001743,24800666
24660,5061,2971,10000000,24801311
24661,4338,2127,9999728,24801376
24662,3076,3953,10000949,24803167
24663,1164,4533,9998658,24803382
24664,1555,3690,9999970,24805361
24665,4448,5273,9998819,24806144
24666,1098,2304,9999741,24808041
24667,5516,2438,9999810,24808645
24668,5661,2865,10000129,24810298
24669,4698,1337,10000716,24812088
24670,4776,4292,10001115,24814896
24671,3422,1560,10000727,24815883
24672,4394,3139,10000162,24816497
24673,4435,1762,9999848,24817349
24674,4164,3059,10000709,24817412
24675,1790,1458,10000416,24819228
24676,5834,680,9997818,24819245
24677,3598,4890,10000449,24820206
24678,2686,29,9999973,24823194
24679,5253,1946,10000334,24823455
24680,4143,809,9999601,24824598
24681,3337,395,9999282,24825978
24682,5088,4060,9998649,24826123
24683,3815,4908,10000660,24827722
24684,2201,5588,9999800,24829375
24685,1110,5370,10000348,24830639
24686,241,4469,10001694,24831520
24687,578,5552,9999955,24832222
24688,3794,3636,9998927,24833743
24689,4312,3604,9999960,24834235
24690,478,1158,9999000,24834973
24691,1958,5679,9998993,24835087
24692,660,1976,10000934,24836045
24693,5625,940,10000820,24836622
24694,1652,2390,9999715,24837439
24695,2299,3473,10000448,24837643
24696,1664,4050,9999499,24838200
24697,5248,5514,10001203,24840277
24698,179,1679,10001013,24841595
24699,5231,3087,10000991,24841808
24700,1980,5819,9999750,24842052
24701,5514,727,10001256,24842736
24702,3332,2138,9999743,24843003
24703,181,815,9998903,24843145
24704,1134,1223,10000037,24843666
24705,4154,3246,9999644,24843892
24706,5224,2403,10000518,24845137
24707,2988,542,10001377,24847079
24708,3029,26,9999489,24848561
24709,612,2762,9999547,24848660
24710,2919,2521,9997752,24848948
24711,5660,784,10000186,24850070
24712,346,4991,9999401,24850611
24713,4188,2651,9999409,24852724
24714,1074,2785,9999267,24852736
24715,5989,2181,10001920,24852955
24716,120,4675,9999613,24853268
24717,4361,4068,10001055,24854158
24718,1864,3,9999288,24855506
24719,4174,4278,10000317,24855532
24720,5994,1246,10003772,24856555
24721,1760,1804,9999031,24857513
24722,4180,3547,10000063,24858280
24723,510,3091,9999775,24858401
24724,2905,1823,9999865,24860311
24725,3410,1800,9998339,24861486
24726,1758,4550,9999975,24861823
24727,5104,938,9999965,24863471
24728,2086,3617,10000062,24863873
24729,203,4223,10001409,24864093
24730,4901,596,10001403,24864153
24731,3189,2608,10001133,24864693
24732,1983,2490,10000942,24865398
24733,2596,4541,9999878,24867778
24734,840,3254,10001058,24868133
24735,217,3708,9998523,24870338
24736,4946,616,10000278,24871272
24737,5571,4047,9999002,24871536
24738,3686,3102,10002178,24872561
24739,1353,3657,9998412,24873610
24740,260,1979,9998868,24875693
24741,4919,4336,10000978,24876670
24742,2639,3655,10002813,24877243
24743,588,775,9999452,24877832
24744,2537,5667,10000618,24880206
24745,190,5251,10001013,24883743
24746,1772,397,10000671,24884260
24747,4351,5815,9999068,24885032
24748,3726,4796,9999239,24886778
24749,486,1588,9998109,24889743
24750,3588,3080,10001044,24889920
24751,5042,1654,9999162,24890258
24752,1114,4181,10001761,24890569
24753,2315,603,9997282,24891372
24754,269,3924,10000929,24891681
24755,5818,1772,9999889,24892352
24756,3853,3783,10000923,24893790
24757,4839,3928,10000359,24893905
24758,581,5380,9998579,24894752
24759,37,5304,10002403,24895225
24760,5098,3439,9997761,24895480
24761,1018,3143,10000323,24897491
24762,1979,1760,9998555,24898778
24763,1852,5712,9999738,24898799
24764,5201,3586,9998577,24899932
24765,4414,885,10000862,24900244
24766,1195,3296,10000505,24902531
24767,1170,4875,9999349,24903498
24768,3081,1746,10001628,24903647
24769,2520,3329,10000396,24903835
24770,2402,110,9999015,24904590
24771,2528,2537,9998624,24904763
24772,920,4619,10000676,24905225
24773,39,3373,9999815,24905675
24774,45,909,9998952,24905863
24775,1027,3683,10000032,24906791
24776,1778,426,10000058,24908707
24777,77,485,9999472,24910347
24778,374,4269,10000500,24912938
24779,1185,4979,10000793,24913269
24780,4069,5667,10000131,24914168
24781,1937,5767,10001174,24914298
24782,5472,3330,9999897,24914321
24783,3813,4787,10001138,24914384
24784,1185,735,10001068,24915925
24785,2926,2607,9999271,24917520
24786,3676,1008,9999850,24920393
24787,3191,425,10001223,24920715
24788,5614,3560,10001680,24920750
24789,1152,3537,9999602,24920797
24790,3173,4870,10000156,24922145
24791,4684,3622,10000971,24923056
24792,3565,211,9998157,24923426
24793,1328,729,10000174,24925108
24794,510,5497,9999468,24926855
24795,4370,3263,9998873,24927504
24796,3553,3992,9999800,24929669
24797,3833,3898,10000779,24929742
24798,4408,5872,9997562,24930491
24799,5511,3823,10001619,24931103
24800,3830,4000,10000650,24931251
24801,137,1138,9999212,24931539
24802,4607,1740,10002726,24932483
24803,5911,2481,9997951,24934226
24804,1612,1918,10002628,24934547
24805,1847,81,9998777,24935220
24806,1768,1418,10000832,24937295
24807,1623,267,10001073,24937624
24808,3416,2395,10000520,24938604
24809,4658,5550,9999757,24943831
24810,5395,4230,9998680,24946696
24811,3197,972,9998429,24947025
24812,4917,3874,10001682,24947924
24813,3165,1273,9998355,24948678
24814,4426,4762,9999172,24948712
24815,2536,4308,9998424,24949159
24816,2983,3902,9999353,24949573
24817,4779,1575,9999265,24951595
24818,5829,391,9997861,24952217
24819,4184,2893,9999415,24952750
24820,3103,5700,10000565,24952937
24821,3180,3760,10001281,24954367
24822,2024,3758,9998773,24954753
24823,3831,4451,9999712,24957644
24824,2859,5503,9999307,24959475
24825,3305,4090,9999338,24960789
24826,3663,3106,10000444,24960981
24827,3180,1340,10000638,24961473
24828,4491,2704,9999167,24961541
24829,5087,3699,10000081,24963319
24830,2388,4680,10001667,24964499
24831,4691,4859,9999916,24965149
24832,4270,5940,9999767,24965336
24833,3855,3100,9999372,24969491
24834,3350,2721,10000395,24972793
24835,2028,3450,9998684,24977598
24836,4922,4118,9998768,24978266
24837,5158,661,9998667,24979352
24838,2123,1079,10000505,24979410
24839,5643,2207,10000347,24980049
24840,1355,3339,9999853,24980370
24841,5944,1667,9999578,24980548
24842,4473,4060,9999360,24981007
24843,3537,5914,9999867,24981175
24844,5788,2761,9999705,24981838
24845,1508,5820,10000672,24982540
24846,4733,2541,9999709,24982542
24847,3392,5418,9999861,24982554
24848,5818,962,10000925,24982810
24849,4656,4766,9998259,24983452
24850,1614,17,10000281,24984896
24851,3453,4880,9999342,24985085
24852,2505,373,9997405,24986026
24853,3140,5530,10000085,24986833
24854,5255,2181,9999172,24987383
24855,210,1017,10000164,24987618
24856,2935,3229,10000794,24987727
24857,4798,22,10001084,24989157
24858,3809,5063,10001237,24989381
24859,22,4574,10000998,24992835
24860,1718,1968,9999446,24993128
24861,4681,4026,10001377,24993472
24862,2073,3265,10000050,24993632
24863,5225,26,9999495,24995266
24864,5791,4949,9999501,24996350
24865,4049,5722,9999742,24996532
24866,495,3468,10001423,24997863
24867,1867,2150,10000239,24998443
24868,4837,918,9999862,24999116
24869,1628,613,10000820,25000171
24870,2284,2707,9999527,25001386
24871,1082,658,9999802,25001518
24872,2835,229,10000804,25001540
24873,1251,3248,10000184,25002367
24874,2706,5607,10000591,25005699
24875,5572,600,10000163,25005868
24876,5778,708,10001713,25006376
24877,987,5150,10000067,25006460
24878,1166,5835,9999247,25007929
24879,5433,3689,10000356,25008618
24880,2346,5099,10001209,25009732
24881,2711,9,10001367,25009995
24882,4361,2208,9999815,25012488
24883,3636,1994,10000195,25012905
24884,1393,4755,10001490,25013301
24885,2813,5123,9998430,25013670
24886,4381,2822,9999327,25014357
24887,4182,2575,10000349,25015410
24888,1261,2670,10000034,25015458
24889,3582,3902,9999725,25016039
24890,4834,4133,9999707,25016676
24891,5303,522,9999604,25016757
24892,4218,3904,9999519,25016899
24893,4251,3236,10000268,25017655
24894,2496,3066,9998437,25020147
24895,194,3505,10002514,25021986
24896,1289,25,10002497,25022571
24897,1273,3373,9999396,25022652
24898,4714,3984,10000022,25022735
24899,4214,39,10000025,25022762
24900,1379,418,9999841,25024300
24901,1137,4257,10001830,25024873
24902,3290,5843,9999515,25025471
24903,4832,1931,10000507,25026470
24904,4160,2706,9999273,25028745
24905,2200,2307,10000576,25028860
24906,2504,4996,10001284,25029757
24907,1082,899,10000285,25030014
24908,137,29,9998486,25030042
24909,156,4591,10000595,25030959
24910,5329,4310,9999496,25031129
24911,2436,5350,9999277,25031448
24912,4006,1194,9999636,25031462
24913,2706,3640,10000065,25032047
24914,1436,2255,10000101,25032444
24915,71,4003,9998442,25034007
24916,3733,5068,10000177,25034138
24917,1899,5447,10000487,25034869
24918,4546,1032,9998714,25036924
24919,1308,1024,10000011,25037558
24920,1830,2960,10000178,25037653
24921,2168,1364,10000180,25040098
24922,3020,1604,10000353,25041201
24923,2722,1111,10000776,25042346
24924,769,3951,9997451,25043472
24925,4437,264,9999838,25043483
24926,651,625,9999446,25044840
24927,4682,1569,9998192,25044874
24928,5877,1627,10000786,25048913
24929,5609,1908,9999664,25049403
24930,3893,4855,10001945,25050025
24931,696,5646,9999309,25050852
24932,5417,492,9998727,25052243
24933,5049,5982,10000584,25054391
24934,1097,4635,9997736,25054839
24935,2170,1414,9999163,25055563
24936,1552,2278,10002361,25056135
24937,4535,234,9998778,25056170
24938,3543,4691,10001137,25056622
24939,2921,183,10000287,25057184
24940,5928,2421,9999398,25058857
24941,1306,2134,9999925,25058944
24942,865,1648,9999027,25060145
24943,5510,457,9999345,25061883
24944,1439,1435,9999345,25064448
24945,1248,5030,9998597,25064582
24946,1505,3113,9999770,25064599
24947,4203,4709,9999553,25065590
24948,1563,2999,10000035,25066423
24949,2737,2865,9999556,25066948
24950,4319,5328,9999370,25068363
24951,198,4156,10001044,25068363
24952,4953,1720,10000007,25071858
24953,52,1246,10000177,25072282
24954,3704,910,9998691,25073258
24955,1424,1289,9998799,25073812
24956,2041,1304,9998317,25075740
24957,2372,4781,9999188,25078044
24958,5818,1578,9998823,25078579
24959,3145,5293,9999633,25079096
24960,910,2480,10000341,25082463
24961,1250,2884,10001618,25084170
24962,3572,1141,9998537,25084565
24963,4548,1517,9999732,25085533
24964,4784,4521,10001291,25086153
24965,842,4265,9999907,25088121
24966,985,2795,9998847,25089185
24967,534,664,10002900,25089494
24968,4796,5564,9999006,25089884
24969,3558,5183,9998862,25090549
24970,4744,5241,9997814,25090832
24971,3535,5959,9998922,25090875
24972,1382,2102,10000079,25091140
24973,1443,4742,9998721,25091340
24974,1382,201,10000068,25091439
24975,5631,2065,10000420,25092694
24976,2993,5072,10002019,25094537
24977,3813,5651,10000139,25095903
24978,297,5753,9998322,25097036
24979,3222,1029,10000578,25097216
24980,675,4074,10000568,25097654
24981,2776,989,9999751,25098340
24982,2842,5263,10000977,25098986
24983,5400,282,10000717,25102663
24984,3731,1628,9998554,25103679
24985,3653,4888,9999435,25105930
24986,4758,4735,10001359,25105977
24987,99,1127,9998758,25106063
24988,1460,2930,10002093,25109175
24989,5402,3014,10000976,25109788
24990,5412,883,9998954,25110322
24991,4171,5174,10000510,25112312
24992,595,5362,9999955,25112415
24993,1316,1422,9999865,25113111
24994,966,5824,10001375,25113349
24995,539,1070,10000089,25113624
24996,1250,2611,10000364,25114315
24997,656,1004,10000192,25114859
24998,4177,4095,10000080,25116306
24999,569,5396,9999092,25116397
25000,1941,398,10000153,25117023
25001,3321,3509,10001639,25119686
25002,755,419,10000235,25121677
25003,5018,1837,10000956,25122244
25004,4569,4293,10000637,25122756
25005,109,2316,10001337,25126029
25006,1603,2124,10000373,25126323
25007,5507,4615,9999932,25128121
25008,1165,4200,10000054,25128753
25009,5551,5390,9998891,25129930
25010,2392,1733,9999929,25132511
25011,5779,3613,9999322,25132886
25012,2056,3283,10000423,25133316
25013,4340,2175,10001004,25133398
25014,1002,4512,10000694,25133944
25015,359,836,10001032,25134609
25016,3927,590,9999842,25135066
25017,3436,4892,10000314,25135197
25018,4923,726,10001618,25135739
25019,4601,3251,9999847,25135958
25020,3950,2549,10000085,25136050
25021,5023,3745,10001849,25136392
25022,1585,1269,9999011,25137528
25023,2437,2106,10000814,25138368
25024,235,885,10000208,25138468
25025,3295,4295,10000025,25140221
25026,945,5196,10000247,25144121
25027,4621,629,9999728,25144945
25028,2577,1983,10000328,25146236
25029,5698,3587,10000808,25146860
25030,5160,4627,10000523,25146912
25031,2207,2424,9998623,25148899
25032,5407,838,9999597,25148958
25033,1671,3854,10000736,25149411
25034,4217,2958,9999104,25149680
25035,5617,2619,9999802,25150669
25036,5710,758,10001762,25150739
25037,1696,2920,9999436,25151185
25038,3438,1090,10001384,25152011
25039,2666,4177,10000727,25152328
25040,4909,4208,10000251,25152459
25041,2500,3780,9999881,25153766
25042,4317,667,10001662,25154147
25043,4546,3608,9999259,25158808
25044,998,888,10001594,25159885
25045,2026,4639,10000838,25160015
25046,1871,4607,10000061,25163091
25047,4243,1376,10000358,25165199
25048,4513,376,10000414,25165528
25049,4616,3691,9998428,25165940
25050,1156,1906,9999970,25167365
25051,3683,5308,9997202,25167586
25052,1128,3605,9998056,25169538
25053,2315,3396,9998744,25170899
25054,2411,181,9998269,25171665
25055,424,2018,10001304,25171869
25056,5463,4399,9999675,25171880
25057,3535,1324,9999688,25172734
25058,2961,1012,10000159,25173598
25059,5570,5668,10001260,25174955
25060,1204,5280,10001034,25175042
25061,1290,1495,9998956,25175173
25062,1913,2907,10000410,25177472
25063,5260,3156,10000023,25177706
25064,2255,4961,9998974,25177710
25065,2062,3827,9998713,25179439
25066,3882,4541,10000327,25179466
25067,3159,5011,9998228,25179495
25068,165,1595,10000417,25180087
25069,1205,1723,9999661,25180328
25070,4626,5040,9998761,25180468
25071,2152,753,9999940,25180741
25072,174,459,9999524,25180818
25073,5251,1397,10000418,25180850
25074,1544,1023,9999205,25181998
25075,3017,48,10000351,25182969
25076,5928,3191,9998248,25183120
25077,2494,1830,9998864,25183408
25078,2083,4299,9999517,25184380
25079,4141,3670,9999775,25187757
25080,2179,2298,9999925,25188220
25081,317,2732,10000076,25188387
25082,1595,819,10000898,25189464
25083,1603,3609,9999253,25190069
25084,3751,603,10001913,25192703
25085,5745,977,9999532,25193009
25086,3259,200,9998680,25193419
25087,4445,4215,9999330,25193684
25088,5206,1669,10001595,25194938
25089,5666,4682,9999949,25195157
25090,769,1925,10000482,25197544
25091,1750,4992,9999697,25202145
25092,0,1332,9999343,25202429
25093,2167,4376,10000985,25204289
25094,171,5851,9999690,25204492
25095,3089,3933,10000176,25206317
25096,2156,2342,9999957,25206716
25097,2761,4480,9999282,25207402
25098,4699,2211,10000381,25207628
25099,4755,3259,10000592,25208490
25100,2451,5822,9999885,25208964
25101,5285,5449,9999180,25209237
25102,1478,3577,9999258,25209548
25103,3568,5407,9997416,25211801
25104,1298,5594,10000730,25215212
25105,3939,367,9999945,25220319
25106,2848,4037,10000689,25222032
25107,4887,5195,10000239,25223485
25108,4664,128,10001248,25223763
25109,989,1140,9998527,25223824
25110,2576,1723,10000142,25224006
25111,5390,526,9999546,25226223
25112,1422,5548,10000174,25226331
25113,5026,1185,10000325,25226786
25114,1253,10,10002342,25226809
25115,4315,5388,10000561,25227260
25116,2008,161,10001437,25227540
25117,3322,1687,10001010,25231105
25118,5860,1677,9999779,25236738
25119,3559,678,10000085,25237867
25120,2026,1872,9998687,25238979
25121,3843,1107,9999960,25241824
25122,2787,1433,10001479,25242788
25123,3951,5985,10001771,25243230
25124,3739,4531,10000903,25243293
25125,2352,3212,9998700,25243900
25126,516,1483,10001216,25244098
25127,1089,4814,9999839,25246123
25128,4647,5601,9999680,25246544
25129,239,3576,10000983,25247799
25130,4598,4718,10000337,25248944
25131,1196,2830,10001493,25250662
25132,4940,5293,10000460,25251926
